lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,val_orig_ce,val_pruned_ce,val_delta,gap
0.3,0,200,0.001,pre_decay,0.9317144304513931,6.828556954860687,0.0,0.0,False,1.3055723350863684,1.075933619283681,0.22963871580268735,1.2862396200837838,1.0706107133816969,0.2156289067020869,0.014009809100600457
0.3,0,400,0.001,pre_decay,0.8500493951141834,14.995060488581657,8.16650353372097,43.45930218696594,False,1.3055723350863684,1.0653658273360207,0.2402065077503477,1.2862396200837838,1.066227667983824,0.22001195209995972,0.02019455565038797
0.3,0,600,0.001,pre_decay,0.7655625408515334,23.44374591484666,8.448685426265001,48.71911406517029,False,1.3055723350863684,1.0772835169777726,0.2282888181085958,1.2862396200837838,1.084788809702797,0.2014508103809869,0.026838007727608915
0.3,0,800,0.001,pre_decay,0.7170126242563128,28.298737574368715,4.854991659522057,38.7536346912384,False,1.3055723350863684,1.059470602176885,0.24610173290948345,1.2862396200837838,1.0579295960105781,0.22831002407320566,0.017791708836277786
0.3,0,1000,0.001,pre_decay,0.676357532851398,32.3642467148602,4.065509140491486,26.69876515865326,False,1.3055723350863684,1.0561433936523321,0.24942894143403627,1.2862396200837838,1.0797973831486924,0.20644223693509134,0.04298670449894493
0.3,0,1200,0.001,pre_decay,0.6954515995457768,30.454840045422316,-1.9094066694378853,21.929502487182617,False,1.3055723350863684,1.034465173162131,0.27110716192423734,1.2862396200837838,1.0491573016621276,0.23708231842165617,0.03402484350258117
0.3,0,1400,0.001,pre_decay,0.6582882907241583,34.17117092758417,3.7163308821618557,25.90843141078949,False,1.3055723350863684,1.0407060079654666,0.26486632712090175,1.2862396200837838,1.0542970996691874,0.2319425204145964,0.03292380670630535
0.3,0,1600,0.001,pre_decay,0.6358869671821594,36.41130328178406,2.2401323541998863,22.065770626068115,False,1.3055723350863684,1.0475026465498125,0.2580696885365559,1.2862396200837838,1.065790278092606,0.22044934199117772,0.03762034654537816
0.3,0,1800,0.001,pre_decay,0.6117056906223297,38.82943093776703,2.418127655982971,25.01816749572754,False,1.3055723350863684,1.0286211672818064,0.27695116780456197,1.2862396200837838,1.056845406050074,0.22939421403370974,0.04755695377085223
0.3,0,2000,0.001,pre_decay,0.6260645631700754,37.39354368299246,-1.4358872547745705,22.68350124359131,False,1.3055723350863684,1.026268476419703,0.2793038586666654,1.2862396200837838,1.0574584622660284,0.22878115781775543,0.050522700848909974
