lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,val_orig_ce,val_pruned_ce,val_delta,gap
0.05,0,200,0.001,pre_decay,0.97996911033988,2.003088966012001,0.0,0.0,False,1.3055723350863684,1.060424952687204,0.24514738239916434,1.2862396200837838,1.0595067284456678,0.22673289163811594,0.018414490761048397
0.05,0,400,0.001,pre_decay,0.9567899480462074,4.321005195379257,2.317916229367256,13.744550943374634,False,1.3055723350863684,1.0389703851126546,0.2666019499737138,1.2862396200837838,1.0357224444625537,0.2505171756212301,0.016084774352483677
0.05,0,600,0.001,pre_decay,0.9527673088014126,4.723269119858742,0.40226392447948456,8.021438121795654,False,1.3055723350863684,1.0368066709835453,0.2687656641028231,1.2862396200837838,1.0374519977932954,0.24878762229048834,0.019978041812334757
0.05,0,800,0.001,pre_decay,0.9433139562606812,5.668604373931885,0.945335254073143,9.484010934829712,False,1.3055723350863684,1.0305918720396126,0.27498046304675583,1.2862396200837838,1.030495070419267,0.25574454966451676,0.019235913382239067
0.05,0,1000,0.001,pre_decay,0.9328953977674246,6.710460223257542,1.041855849325657,14.189678430557251,False,1.3055723350863684,1.0254801670405584,0.28009216804580994,1.2862396200837838,1.0319045541306862,0.2543350659530976,0.025757102092712314
0.05,0,1200,0.001,pre_decay,0.9269707258790731,7.302927412092686,0.592467188835144,9.811043739318848,False,1.3055723350863684,1.0049826902231624,0.30058964486320594,1.2862396200837838,1.0160902561402618,0.27014936394352196,0.030440280919683982
0.05,0,1400,0.001,pre_decay,0.9248160421848297,7.518395781517029,0.2154683694243431,10.419696569442749,False,1.3055723350863684,1.0107323065666702,0.29484002851969815,1.2862396200837838,1.0155278350549575,0.2707117850288263,0.024128243490871837
0.05,0,1600,0.001,pre_decay,0.9279018621891737,7.20981378108263,-0.30858200043439865,11.691498756408691,False,1.3055723350863684,1.0146850262866833,0.29088730879968505,1.2862396200837838,1.0182905612777031,0.26794905880608066,0.022938249993604387
0.05,0,1800,0.001,pre_decay,0.9167338460683823,8.326615393161774,1.1168016120791435,12.563592195510864,False,1.3055723350863684,1.003446956149154,0.3021253789372145,1.2862396200837838,1.0106806814160725,0.2755589386677113,0.026566440269503167
0.05,0,2000,0.001,pre_decay,0.9215570446103811,7.844295538961887,-0.4823198541998863,11.818677186965942,False,1.3055723350863684,1.0027887769187616,0.3027835581676068,1.2862396200837838,1.008509166839983,0.27773045324380075,0.02505310492380608
0.05,0,2200,0.001,pre_decay,0.9076410345733166,9.235896542668343,1.3916010037064552,17.341935634613037,False,1.3055723350863684,0.9832535069673851,0.32231882811898327,1.2862396200837838,1.0121505121652667,0.27408910791851704,0.04822972020046623
0.05,0,2400,0.001,pre_decay,0.90208257175982,9.791742824018002,0.555846281349659,11.882269382476807,False,1.3055723350863684,0.9964720721160377,0.30910026297033066,1.2862396200837838,1.0084341269791774,0.27780549310460634,0.031294769865724326
0.05,0,2600,0.001,pre_decay,0.9129695482552052,8.703045174479485,-1.088697649538517,13.762718439102173,False,1.3055723350863684,0.9904436218494828,0.3151287132368856,1.2862396200837838,1.0051047124003363,0.2811349076834475,0.03399380555343812
0.05,0,2800,0.001,pre_decay,0.902417553588748,9.758244641125202,1.0551994666457176,9.892809391021729,False,1.3055723350863684,0.989541337737292,0.31603099734907636,1.2862396200837838,1.0016129871433481,0.28462663294043566,0.031404364408640695
0.05,0,3000,0.001,pre_decay,0.8965411502867937,10.34588497132063,0.5876403301954269,13.435685634613037,False,1.3055723350863684,0.9856482554674584,0.31992407961891,1.2862396200837838,1.0051006150213222,0.2811390050624616,0.03878507455644842
0.05,0,3200,0.001,pre_decay,0.8986277002841234,10.137229971587658,-0.2086549997329712,11.573398113250732,False,1.3055723350863684,0.9802523813529709,0.3253199537333975,1.2862396200837838,0.9967121316661731,0.28952748841761067,0.03579246531578684
0.05,0,3400,0.001,pre_decay,0.9038540031760931,9.61459968239069,-0.5226302891969681,12.227469682693481,False,1.3055723350863684,0.9727893045846021,0.3327830305017663,1.2862396200837838,0.9899205941341899,0.2963190259495939,0.03646400455217236
0.05,0,3600,0.001,pre_decay,0.8933247439563274,10.667525604367256,1.0529259219765663,9.393167495727539,False,1.3055723350863684,0.9800913967804215,0.32548093830594693,1.2862396200837838,0.9986096903171917,0.2876299297665921,0.03785100853935486
0.05,0,3800,0.001,pre_decay,0.8542054612189531,14.579453878104687,3.9119282737374306,23.601019382476807,False,1.3055723350863684,0.9793341248172093,0.3262382102691591,1.2862396200837838,1.0137638181193065,0.2724758019644773,0.05376240830468182
0.05,0,4000,0.001,pre_decay,0.8288943246006966,17.110567539930344,2.531113661825657,25.78125,False,1.3055723350863684,0.9858227098192687,0.3197496252670997,1.2862396200837838,1.0157100465003848,0.270529573583399,0.049220051683700694
0.05,0,4200,0.001,pre_decay,0.8331951703876257,16.68048296123743,-0.43008457869291306,15.806686878204346,False,1.3055723350863684,0.9739245721331127,0.3316477629532557,1.2862396200837838,1.0081103503194233,0.2781292697643605,0.05351849318889523
0.05,0,4400,0.001,pre_decay,0.8411240726709366,15.887592732906342,-0.792890228331089,20.276165008544922,False,1.3055723350863684,0.9711139100600699,0.3344584250262985,1.2862396200837838,1.021246675581528,0.26499294450225586,0.06946548052404267
0.05,0,4600,0.001,pre_decay,0.816795164719224,18.320483528077602,2.432890795171261,15.034520626068115,False,1.3055723350863684,0.9673653061196681,0.3382070289667003,1.2862396200837838,0.9978402705043322,0.28839934957945157,0.04980767938724873
0.05,0,4800,0.001,pre_decay,0.8200853895395994,17.991461046040058,-0.32902248203754425,12.727105617523193,False,1.3055723350863684,0.9694885229402843,0.33608381214608407,1.2862396200837838,1.0045277166236801,0.28171190346010366,0.05437190868598041
0.05,0,5000,0.001,pre_decay,0.8223962020128965,17.760379798710346,-0.23108124732971191,17.44186282157898,False,1.3055723350863684,0.9671019163498177,0.3384704187365507,1.2862396200837838,1.008084884767955,0.2781547353158287,0.06031568342072202
0.05,0,5200,0.001,pre_decay,0.8329709060490131,16.702909395098686,-1.05747040361166,20.83030939102173,False,1.3055723350863684,0.9621372449981248,0.3434350900882436,1.2862396200837838,0.9941755446661872,0.2920640754175966,0.051371014670646975
0.05,0,5400,0.001,pre_decay,0.8148590791970491,18.514092080295086,1.8111826851963997,12.027615308761597,False,1.3055723350863684,0.9740244687669858,0.3315478663193826,1.2862396200837838,1.0326079412205593,0.25363167886322446,0.07791618745615814
0.05,0,5600,0.001,pre_decay,0.8299276642501354,17.007233574986458,-1.506858505308628,16.306322813034058,False,1.3055723350863684,0.9695606732529504,0.336011661833418,1.2862396200837838,1.0073786968854872,0.2788609231982966,0.057150738635121434
0.05,0,5800,0.001,pre_decay,0.8174679763615131,18.253202363848686,1.2459687888622284,11.70966625213623,False,1.3055723350863684,0.9673140000235038,0.3382583350628646,1.2862396200837838,0.999536104778387,0.28670351530539684,0.051554819757467785
0.05,0,6000,0.001,pre_decay,0.8308531306684017,16.914686933159828,-1.338515430688858,15.570491552352905,False,1.3055723350863684,0.9550279329383665,0.35054440214800187,1.2862396200837838,0.9967966848176152,0.2894429352661686,0.061101466881833266
0.05,0,6200,0.001,pre_decay,0.8183934409171343,18.16065590828657,1.2459689751267433,13.735461235046387,False,1.3055723350863684,0.9564888239472659,0.3490835111391025,1.2862396200837838,1.0009359320391022,0.28530368804468154,0.06377982309442098
0.05,0,6400,0.001,pre_decay,0.8147881012409925,18.521189875900745,0.3605339676141739,24.809229373931885,False,1.3055723350863684,0.9543589544953461,0.35121338059102225,1.2862396200837838,1.003215930116121,0.2830236899676628,0.06818969062335944
0.05,0,6600,0.001,pre_decay,0.807180006057024,19.2819993942976,0.7608095183968544,15.37972092628479,False,1.3055723350863684,0.9611536965138636,0.34441863857250476,1.2862396200837838,1.0115493017699262,0.2746903183138576,0.06972832025864717
0.05,0,6800,0.001,pre_decay,0.7964434940367937,20.35565059632063,1.0736512020230293,19.358646869659424,False,1.3055723350863684,0.9445405496041589,0.3610317854822095,1.2862396200837838,1.0033114141383401,0.28292820594544366,0.07810357953676583
0.05,0,7000,0.001,pre_decay,0.8213515151292086,17.864848487079144,-2.4908021092414856,24.682050943374634,False,1.3055723350863684,0.9485012123231341,0.35707112276323427,1.2862396200837838,1.0028739137977687,0.2833657062860151,0.07370541647721918
0.05,0,7200,0.001,pre_decay,0.8249965943396091,17.500340566039085,-0.36450792104005814,17.759811878204346,False,1.3055723350863684,0.9555233412086637,0.3500489938777047,1.2862396200837838,0.9942532023458421,0.29198641773794165,0.05806257613976307
0.05,0,7400,0.001,pre_decay,0.7778320237994194,22.21679762005806,4.716457054018974,17.98691749572754,False,1.3055723350863684,0.9497287196371407,0.3558436154492277,1.2862396200837838,1.0174339896018731,0.26880563048191064,0.08703798496731707
0.05,0,7600,0.001,pre_decay,0.7606399897485971,23.936001025140285,1.7192034050822258,19.340479373931885,False,1.3055723350863684,0.9436318927239484,0.36194044236241996,1.2862396200837838,1.0142051724841583,0.2720344475996255,0.08990599476279448
0.05,0,7800,0.001,pre_decay,0.7635128982365131,23.648710176348686,-0.2872908487915993,18.940770626068115,False,1.3055723350863684,0.9584234974361676,0.34714883765020077,1.2862396200837838,1.013065800731234,0.2731738193525497,0.07397501829765107
0.05,0,8000,0.001,pre_decay,0.7672119121998549,23.278808780014515,-0.3699013963341713,15.116280317306519,False,1.3055723350863684,0.952806653920731,0.35276568116563733,1.2862396200837838,1.019698907078054,0.2665407130057298,0.08622496815990754
0.05,0,8200,0.001,pre_decay,0.7502384576946497,24.97615423053503,1.6973454505205154,16.206395626068115,False,1.3055723350863684,0.9512060877179177,0.3543662473684507,1.2862396200837838,1.0163850326838426,0.26985458739994117,0.08451165996850951
0.05,0,8400,0.001,pre_decay,0.768395708873868,23.1604291126132,-1.8157251179218292,17.896080017089844,False,1.3055723350863684,0.9452763522311082,0.3602959828552602,1.2862396200837838,1.008975887094649,0.27726373298913476,0.08303224986612545
0.05,0,8600,0.001,pre_decay,0.7601148001849651,23.988519981503487,0.8280908688902855,14.089751243591309,False,1.3055723350863684,0.9430333215984039,0.36253901348796447,1.2862396200837838,1.0186865221749568,0.267553097908827,0.09498591557913749
0.05,0,8800,0.001,pre_decay,0.7408645953983068,25.913540460169315,1.9250204786658287,15.47057032585144,False,1.3055723350863684,0.9409658923424173,0.36460644274395104,1.2862396200837838,1.0245981699385873,0.26164145014519646,0.10296499259875458
