Device: cpu  λs=[0.01, 0.02, 0.03, 0.05, 0.08, 0.12]  seeds=[0, 1, 2]  epochs=15
Loaded experiments/checkpoints/mnist_wide2048.pt: hidden=[2048], 1,628,170 params, frozen.

── λ=0.01 seed=0 ── pruner params: 415,746
  [λ=0.02 seed=2] step  800 ep4 | loss +0.020 | orig 1.000 pruned 0.996 | pruned% h1= 72.3 (avg= 72.3)
  [λ=0.02 seed=2] step  900 ep4 | loss +0.025 | orig 1.000 pruned 0.996 | pruned% h1= 72.6 (avg= 72.6)
  [λ=0.02 seed=2] step 1000 ep5 | loss +0.037 | orig 1.000 pruned 0.988 | pruned% h1= 72.8 (avg= 72.8)
  [λ=0.02 seed=2] step 1100 ep5 | loss +0.018 | orig 1.000 pruned 1.000 | pruned% h1= 73.5 (avg= 73.5)
  [λ=0.02 seed=2] step 1200 ep6 | loss +0.028 | orig 1.000 pruned 0.996 | pruned% h1= 74.1 (avg= 74.1)
  [λ=0.02 seed=2] step 1300 ep6 | loss +0.026 | orig 0.996 pruned 0.996 | pruned% h1= 74.1 (avg= 74.1)
  [λ=0.02 seed=2] step 1400 ep6 | loss +0.026 | orig 1.000 pruned 0.996 | pruned% h1= 74.8 (avg= 74.8)
  [λ=0.02 seed=2] step 1500 ep7 | loss +0.029 | orig 0.996 pruned 0.988 | pruned% h1= 74.9 (avg= 74.9)
  [λ=0.02 seed=2] step 1600 ep7 | loss +0.046 | orig 1.000 pruned 0.980 | pruned% h1= 75.0 (avg= 75.0)
  [λ=0.02 seed=2] step 1700 ep8 | loss +0.029 | orig 1.000 pruned 0.988 | pruned% h1= 75.5 (avg= 75.5)
  [λ=0.02 seed=2] step 1800 ep8 | loss +0.017 | orig 1.000 pruned 1.000 | pruned% h1= 75.8 (avg= 75.8)
  [λ=0.02 seed=2] step 1900 ep9 | loss +0.027 | orig 0.996 pruned 0.992 | pruned% h1= 76.0 (avg= 76.0)
  [λ=0.02 seed=2] step 2000 ep9 | loss +0.022 | orig 0.996 pruned 0.988 | pruned% h1= 76.2 (avg= 76.2)
  [λ=0.02 seed=2] step 2100 ep9 | loss +0.031 | orig 1.000 pruned 0.996 | pruned% h1= 76.5 (avg= 76.5)
  [λ=0.02 seed=2] step 2200 ep10 | loss +0.037 | orig 1.000 pruned 0.996 | pruned% h1= 76.6 (avg= 76.6)
  [λ=0.02 seed=2] step 2300 ep10 | loss +0.034 | orig 0.992 pruned 0.984 | pruned% h1= 76.7 (avg= 76.7)
  [λ=0.02 seed=2] step 2400 ep11 | loss +0.019 | orig 1.000 pruned 0.996 | pruned% h1= 76.9 (avg= 76.9)
  [λ=0.02 seed=2] step 2500 ep11 | loss +0.027 | orig 0.996 pruned 0.992 | pruned% h1= 77.0 (avg= 77.0)
  [λ=0.02 seed=2] step 2600 ep12 | loss +0.005 | orig 0.996 pruned 0.996 | pruned% h1= 77.1 (avg= 77.1)
  [λ=0.02 seed=2] step 2700 ep12 | loss +0.016 | orig 0.996 pruned 1.000 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.02 seed=2] step 2800 ep12 | loss +0.013 | orig 0.996 pruned 0.996 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.02 seed=2] step 2900 ep13 | loss +0.032 | orig 0.992 pruned 0.992 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.02 seed=2] step 3000 ep13 | loss +0.021 | orig 1.000 pruned 0.996 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.02 seed=2] step 3100 ep14 | loss +0.021 | orig 0.992 pruned 0.996 | pruned% h1= 77.5 (avg= 77.5)
  [λ=0.02 seed=2] step 3200 ep14 | loss +0.036 | orig 1.000 pruned 0.996 | pruned% h1= 77.5 (avg= 77.5)
  [λ=0.02 seed=2] step 3300 ep15 | loss +0.029 | orig 1.000 pruned 0.996 | pruned% h1= 77.6 (avg= 77.6)
  [λ=0.02 seed=2] step 3400 ep15 | loss +0.037 | orig 1.000 pruned 0.992 | pruned% h1= 77.8 (avg= 77.8)
  [λ=0.02 seed=2] step 3500 ep15 | loss +0.039 | orig 1.000 pruned 0.984 | pruned% h1= 77.8 (avg= 77.8)
  → [λ=0.02 seed=2] final keep 0.222  pruned 77.78%  | per-layer kept [455]/[2048]  | orig→pruned test acc 98.16→98.03%  | 64s

── λ=0.03 seed=0 ── pruner params: 415,746
  [λ=0.03 seed=0] step  100 ep1 | loss +0.060 | orig 0.996 pruned 0.969 | pruned% h1= 67.5 (avg= 67.5)
  [λ=0.03 seed=0] step  200 ep1 | loss +0.059 | orig 1.000 pruned 0.992 | pruned% h1= 72.5 (avg= 72.5)
  [λ=0.03 seed=0] step  300 ep2 | loss +0.027 | orig 0.996 pruned 0.988 | pruned% h1= 71.2 (avg= 71.2)
  [λ=0.03 seed=0] step  400 ep2 | loss +0.035 | orig 0.996 pruned 0.984 | pruned% h1= 72.6 (avg= 72.6)
  [λ=0.03 seed=0] step  500 ep3 | loss +0.019 | orig 0.992 pruned 0.996 | pruned% h1= 74.7 (avg= 74.7)
  [λ=0.03 seed=0] step  600 ep3 | loss +0.050 | orig 1.000 pruned 0.988 | pruned% h1= 74.5 (avg= 74.5)
  [λ=0.03 seed=0] step  700 ep3 | loss +0.038 | orig 0.996 pruned 0.984 | pruned% h1= 75.1 (avg= 75.1)
  [λ=0.03 seed=0] step  800 ep4 | loss +0.043 | orig 0.996 pruned 0.988 | pruned% h1= 76.0 (avg= 76.0)
  [λ=0.03 seed=0] step  900 ep4 | loss +0.035 | orig 0.996 pruned 0.992 | pruned% h1= 76.5 (avg= 76.5)
  [λ=0.03 seed=0] step 1000 ep5 | loss +0.049 | orig 0.996 pruned 0.988 | pruned% h1= 76.9 (avg= 76.9)
  [λ=0.03 seed=0] step 1100 ep5 | loss +0.030 | orig 1.000 pruned 0.996 | pruned% h1= 76.9 (avg= 76.9)
  [λ=0.03 seed=0] step 1200 ep6 | loss +0.039 | orig 0.996 pruned 0.992 | pruned% h1= 77.4 (avg= 77.4)
  [λ=0.03 seed=0] step 1300 ep6 | loss +0.030 | orig 1.000 pruned 0.996 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.03 seed=0] step 1400 ep6 | loss +0.034 | orig 1.000 pruned 1.000 | pruned% h1= 77.6 (avg= 77.6)
  [λ=0.03 seed=0] step 1500 ep7 | loss +0.046 | orig 0.992 pruned 0.988 | pruned% h1= 77.7 (avg= 77.7)
  [λ=0.03 seed=0] step 1600 ep7 | loss +0.030 | orig 0.992 pruned 0.992 | pruned% h1= 77.7 (avg= 77.7)
  [λ=0.03 seed=0] step 1700 ep8 | loss +0.043 | orig 0.996 pruned 0.988 | pruned% h1= 77.7 (avg= 77.7)
  [λ=0.03 seed=0] step 1800 ep8 | loss +0.035 | orig 0.992 pruned 0.984 | pruned% h1= 77.9 (avg= 77.9)
  [λ=0.03 seed=0] step 1900 ep9 | loss +0.042 | orig 1.000 pruned 0.992 | pruned% h1= 78.0 (avg= 78.0)
  [λ=0.03 seed=0] step 2000 ep9 | loss +0.029 | orig 0.996 pruned 1.000 | pruned% h1= 78.2 (avg= 78.2)
  [λ=0.03 seed=0] step 2100 ep9 | loss +0.038 | orig 1.000 pruned 0.988 | pruned% h1= 78.3 (avg= 78.3)
  [λ=0.03 seed=0] step 2200 ep10 | loss +0.021 | orig 1.000 pruned 1.000 | pruned% h1= 78.4 (avg= 78.4)
  [λ=0.03 seed=0] step 2300 ep10 | loss +0.028 | orig 1.000 pruned 0.996 | pruned% h1= 78.4 (avg= 78.4)
  [λ=0.03 seed=0] step 2400 ep11 | loss +0.028 | orig 1.000 pruned 0.996 | pruned% h1= 78.5 (avg= 78.5)
  [λ=0.03 seed=0] step 2500 ep11 | loss +0.046 | orig 1.000 pruned 0.996 | pruned% h1= 78.7 (avg= 78.7)
  [λ=0.03 seed=0] step 2600 ep12 | loss +0.037 | orig 0.996 pruned 0.988 | pruned% h1= 78.7 (avg= 78.7)
  [λ=0.03 seed=0] step 2700 ep12 | loss +0.048 | orig 1.000 pruned 0.988 | pruned% h1= 78.8 (avg= 78.8)
  [λ=0.03 seed=0] step 2800 ep12 | loss +0.039 | orig 0.996 pruned 0.992 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=0] step 2900 ep13 | loss +0.027 | orig 0.996 pruned 0.992 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=0] step 3000 ep13 | loss +0.033 | orig 0.996 pruned 0.988 | pruned% h1= 79.2 (avg= 79.2)
  [λ=0.03 seed=0] step 3100 ep14 | loss +0.030 | orig 1.000 pruned 1.000 | pruned% h1= 79.2 (avg= 79.2)
  [λ=0.03 seed=0] step 3200 ep14 | loss +0.029 | orig 1.000 pruned 1.000 | pruned% h1= 79.2 (avg= 79.2)
  [λ=0.03 seed=0] step 3300 ep15 | loss +0.046 | orig 0.996 pruned 0.980 | pruned% h1= 79.2 (avg= 79.2)
  [λ=0.03 seed=0] step 3400 ep15 | loss +0.021 | orig 0.996 pruned 1.000 | pruned% h1= 79.3 (avg= 79.3)
  [λ=0.03 seed=0] step 3500 ep15 | loss +0.031 | orig 0.996 pruned 0.992 | pruned% h1= 79.4 (avg= 79.4)
  → [λ=0.03 seed=0] final keep 0.206  pruned 79.44%  | per-layer kept [421]/[2048]  | orig→pruned test acc 98.16→97.83%  | 79s

── λ=0.03 seed=1 ── pruner params: 415,746
  [λ=0.03 seed=1] step  100 ep1 | loss +0.027 | orig 1.000 pruned 1.000 | pruned% h1= 65.7 (avg= 65.7)
  [λ=0.03 seed=1] step  200 ep1 | loss +0.024 | orig 0.992 pruned 0.988 | pruned% h1= 71.7 (avg= 71.7)
  [λ=0.03 seed=1] step  300 ep2 | loss +0.031 | orig 0.996 pruned 0.996 | pruned% h1= 72.8 (avg= 72.8)
  [λ=0.03 seed=1] step  400 ep2 | loss +0.045 | orig 0.992 pruned 0.984 | pruned% h1= 74.0 (avg= 74.0)
  [λ=0.03 seed=1] step  500 ep3 | loss +0.035 | orig 1.000 pruned 0.992 | pruned% h1= 73.8 (avg= 73.8)
  [λ=0.03 seed=1] step  600 ep3 | loss +0.049 | orig 1.000 pruned 0.984 | pruned% h1= 74.0 (avg= 74.0)
  [λ=0.03 seed=1] step  700 ep3 | loss +0.021 | orig 1.000 pruned 1.000 | pruned% h1= 75.4 (avg= 75.4)
  [λ=0.03 seed=1] step  800 ep4 | loss +0.014 | orig 0.992 pruned 0.988 | pruned% h1= 75.0 (avg= 75.0)
  [λ=0.03 seed=1] step  900 ep4 | loss +0.027 | orig 1.000 pruned 0.992 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.03 seed=1] step 1000 ep5 | loss +0.024 | orig 0.996 pruned 1.000 | pruned% h1= 76.8 (avg= 76.8)
  [λ=0.03 seed=1] step 1100 ep5 | loss +0.021 | orig 0.996 pruned 0.996 | pruned% h1= 77.4 (avg= 77.4)
  [λ=0.03 seed=1] step 1200 ep6 | loss +0.027 | orig 0.996 pruned 0.996 | pruned% h1= 77.4 (avg= 77.4)
  [λ=0.03 seed=1] step 1300 ep6 | loss +0.008 | orig 0.988 pruned 1.000 | pruned% h1= 77.5 (avg= 77.5)
  [λ=0.03 seed=1] step 1400 ep6 | loss +0.030 | orig 1.000 pruned 0.996 | pruned% h1= 77.8 (avg= 77.8)
  [λ=0.03 seed=1] step 1500 ep7 | loss +0.029 | orig 0.996 pruned 0.992 | pruned% h1= 77.9 (avg= 77.9)
  [λ=0.03 seed=1] step 1600 ep7 | loss +0.036 | orig 0.996 pruned 0.996 | pruned% h1= 78.2 (avg= 78.2)
  [λ=0.03 seed=1] step 1700 ep8 | loss +0.027 | orig 0.996 pruned 0.984 | pruned% h1= 78.3 (avg= 78.3)
  [λ=0.03 seed=1] step 1800 ep8 | loss +0.035 | orig 0.996 pruned 0.992 | pruned% h1= 78.3 (avg= 78.3)
  [λ=0.03 seed=1] step 1900 ep9 | loss +0.046 | orig 1.000 pruned 0.996 | pruned% h1= 78.3 (avg= 78.3)
  [λ=0.03 seed=1] step 2000 ep9 | loss +0.044 | orig 0.996 pruned 0.980 | pruned% h1= 78.4 (avg= 78.4)
  [λ=0.03 seed=1] step 2100 ep9 | loss +0.015 | orig 0.988 pruned 1.000 | pruned% h1= 78.4 (avg= 78.4)
  [λ=0.03 seed=1] step 2200 ep10 | loss +0.032 | orig 0.996 pruned 0.988 | pruned% h1= 78.5 (avg= 78.5)
  [λ=0.03 seed=1] step 2300 ep10 | loss +0.041 | orig 0.988 pruned 0.984 | pruned% h1= 78.5 (avg= 78.5)
  [λ=0.03 seed=1] step 2400 ep11 | loss +0.035 | orig 0.988 pruned 0.984 | pruned% h1= 78.6 (avg= 78.6)
  [λ=0.03 seed=1] step 2500 ep11 | loss +0.030 | orig 0.996 pruned 0.996 | pruned% h1= 78.7 (avg= 78.7)
  [λ=0.03 seed=1] step 2600 ep12 | loss +0.037 | orig 1.000 pruned 1.000 | pruned% h1= 78.7 (avg= 78.7)
  [λ=0.03 seed=1] step 2700 ep12 | loss +0.027 | orig 0.996 pruned 0.996 | pruned% h1= 78.8 (avg= 78.8)
  [λ=0.03 seed=1] step 2800 ep12 | loss +0.049 | orig 1.000 pruned 0.984 | pruned% h1= 78.8 (avg= 78.8)
  [λ=0.03 seed=1] step 2900 ep13 | loss +0.019 | orig 0.992 pruned 0.996 | pruned% h1= 78.8 (avg= 78.8)
  [λ=0.03 seed=1] step 3000 ep13 | loss +0.052 | orig 1.000 pruned 0.988 | pruned% h1= 78.9 (avg= 78.9)
  [λ=0.03 seed=1] step 3100 ep14 | loss +0.042 | orig 1.000 pruned 0.988 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=1] step 3200 ep14 | loss +0.029 | orig 0.996 pruned 1.000 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=1] step 3300 ep15 | loss +0.031 | orig 1.000 pruned 0.992 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=1] step 3400 ep15 | loss +0.049 | orig 1.000 pruned 0.988 | pruned% h1= 79.0 (avg= 79.0)
  [λ=0.03 seed=1] step 3500 ep15 | loss +0.031 | orig 0.992 pruned 0.992 | pruned% h1= 79.1 (avg= 79.1)
  → [λ=0.03 seed=1] final keep 0.209  pruned 79.05%  | per-layer kept [429]/[2048]  | orig→pruned test acc 98.16→97.86%  | 82s

── λ=0.03 seed=2 ── pruner params: 415,746
  [λ=0.03 seed=2] step  100 ep1 | loss +0.050 | orig 1.000 pruned 0.992 | pruned% h1= 72.8 (avg= 72.8)
  [λ=0.03 seed=2] step  200 ep1 | loss +0.036 | orig 1.000 pruned 0.996 | pruned% h1= 71.5 (avg= 71.5)
  [λ=0.03 seed=2] step  300 ep2 | loss +0.034 | orig 1.000 pruned 0.996 | pruned% h1= 72.5 (avg= 72.5)
  [λ=0.03 seed=2] step  400 ep2 | loss +0.034 | orig 1.000 pruned 1.000 | pruned% h1= 73.3 (avg= 73.3)
  [λ=0.03 seed=2] step  500 ep3 | loss +0.017 | orig 0.996 pruned 1.000 | pruned% h1= 74.0 (avg= 74.0)
  [λ=0.03 seed=2] step  600 ep3 | loss +0.043 | orig 0.996 pruned 0.988 | pruned% h1= 75.0 (avg= 75.0)
  [λ=0.03 seed=2] step  700 ep3 | loss +0.031 | orig 1.000 pruned 0.992 | pruned% h1= 76.0 (avg= 76.0)
  [λ=0.03 seed=2] step  800 ep4 | loss +0.035 | orig 1.000 pruned 0.996 | pruned% h1= 75.9 (avg= 75.9)
  [λ=0.03 seed=2] step  900 ep4 | loss +0.038 | orig 1.000 pruned 0.988 | pruned% h1= 76.8 (avg= 76.8)
  [λ=0.03 seed=2] step 1000 ep5 | loss +0.048 | orig 1.000 pruned 0.980 | pruned% h1= 77.1 (avg= 77.1)
  [λ=0.03 seed=2] step 1100 ep5 | loss +0.031 | orig 1.000 pruned 1.000 | pruned% h1= 77.8 (avg= 77.8)
  [λ=0.03 seed=2] step 1200 ep6 | loss +0.033 | orig 1.000 pruned 0.996 | pruned% h1= 77.8 (avg= 77.8)
  [λ=0.03 seed=2] step 1300 ep6 | loss +0.048 | orig 0.996 pruned 0.996 | pruned% h1= 78.2 (avg= 78.2)
  [λ=0.03 seed=2] step 1400 ep6 | loss +0.045 | orig 1.000 pruned 0.992 | pruned% h1= 78.3 (avg= 78.3)
  [λ=0.03 seed=2] step 1500 ep7 | loss +0.048 | orig 0.996 pruned 0.988 | pruned% h1= 78.5 (avg= 78.5)
  [λ=0.03 seed=2] step 1600 ep7 | loss +0.064 | orig 1.000 pruned 0.980 | pruned% h1= 78.6 (avg= 78.6)
  [λ=0.03 seed=2] step 1700 ep8 | loss +0.034 | orig 1.000 pruned 0.996 | pruned% h1= 78.8 (avg= 78.8)
  [λ=0.03 seed=2] step 1800 ep8 | loss +0.021 | orig 1.000 pruned 1.000 | pruned% h1= 78.9 (avg= 78.9)
  [λ=0.03 seed=2] step 1900 ep9 | loss +0.047 | orig 0.996 pruned 0.988 | pruned% h1= 78.9 (avg= 78.9)
  [λ=0.03 seed=2] step 2000 ep9 | loss +0.028 | orig 0.996 pruned 0.992 | pruned% h1= 78.9 (avg= 78.9)
  [λ=0.03 seed=2] step 2100 ep9 | loss +0.042 | orig 1.000 pruned 0.988 | pruned% h1= 79.3 (avg= 79.3)
  [λ=0.03 seed=2] step 2200 ep10 | loss +0.056 | orig 1.000 pruned 0.980 | pruned% h1= 79.4 (avg= 79.4)
  [λ=0.03 seed=2] step 2300 ep10 | loss +0.048 | orig 0.992 pruned 0.980 | pruned% h1= 79.6 (avg= 79.6)
  [λ=0.03 seed=2] step 2400 ep11 | loss +0.029 | orig 1.000 pruned 0.996 | pruned% h1= 79.6 (avg= 79.6)
  [λ=0.03 seed=2] step 2500 ep11 | loss +0.039 | orig 0.996 pruned 0.992 | pruned% h1= 79.6 (avg= 79.6)
  [λ=0.03 seed=2] step 2600 ep12 | loss +0.012 | orig 0.996 pruned 0.996 | pruned% h1= 79.6 (avg= 79.6)
  [λ=0.03 seed=2] step 2700 ep12 | loss +0.033 | orig 0.996 pruned 0.996 | pruned% h1= 79.6 (avg= 79.6)
  [λ=0.03 seed=2] step 2800 ep12 | loss +0.022 | orig 0.996 pruned 0.996 | pruned% h1= 79.7 (avg= 79.7)
  [λ=0.03 seed=2] step 2900 ep13 | loss +0.046 | orig 0.992 pruned 0.988 | pruned% h1= 79.7 (avg= 79.7)
  [λ=0.03 seed=2] step 3000 ep13 | loss +0.034 | orig 1.000 pruned 0.996 | pruned% h1= 79.7 (avg= 79.7)
  [λ=0.03 seed=2] step 3100 ep14 | loss +0.035 | orig 0.992 pruned 0.980 | pruned% h1= 79.8 (avg= 79.8)
  [λ=0.03 seed=2] step 3200 ep14 | loss +0.049 | orig 1.000 pruned 0.992 | pruned% h1= 79.8 (avg= 79.8)
  [λ=0.03 seed=2] step 3300 ep15 | loss +0.045 | orig 1.000 pruned 0.984 | pruned% h1= 79.8 (avg= 79.8)
  [λ=0.03 seed=2] step 3400 ep15 | loss +0.041 | orig 1.000 pruned 0.992 | pruned% h1= 79.9 (avg= 79.9)
  [λ=0.03 seed=2] step 3500 ep15 | loss +0.052 | orig 1.000 pruned 0.984 | pruned% h1= 79.9 (avg= 79.9)
  → [λ=0.03 seed=2] final keep 0.201  pruned 79.88%  | per-layer kept [412]/[2048]  | orig→pruned test acc 98.16→97.75%  | 82s

── λ=0.05 seed=0 ── pruner params: 415,746
  [λ=0.05 seed=0] step  100 ep1 | loss +0.092 | orig 0.996 pruned 0.957 | pruned% h1= 76.8 (avg= 76.8)
  [λ=0.05 seed=0] step  200 ep1 | loss +0.077 | orig 1.000 pruned 0.984 | pruned% h1= 76.7 (avg= 76.7)
  [λ=0.05 seed=0] step  300 ep2 | loss +0.037 | orig 0.996 pruned 0.992 | pruned% h1= 78.4 (avg= 78.4)
  [λ=0.05 seed=0] step  400 ep2 | loss +0.047 | orig 0.996 pruned 0.984 | pruned% h1= 78.6 (avg= 78.6)
  [λ=0.05 seed=0] step  500 ep3 | loss +0.044 | orig 0.992 pruned 0.992 | pruned% h1= 79.2 (avg= 79.2)
  [λ=0.05 seed=0] step  600 ep3 | loss +0.054 | orig 1.000 pruned 0.996 | pruned% h1= 79.3 (avg= 79.3)
  [λ=0.05 seed=0] step  700 ep3 | loss +0.058 | orig 0.996 pruned 0.988 | pruned% h1= 80.3 (avg= 80.3)
  [λ=0.05 seed=0] step  800 ep4 | loss +0.065 | orig 0.996 pruned 0.980 | pruned% h1= 81.0 (avg= 81.0)
  [λ=0.05 seed=0] step  900 ep4 | loss +0.052 | orig 0.996 pruned 0.992 | pruned% h1= 81.0 (avg= 81.0)
  [λ=0.05 seed=0] step 1000 ep5 | loss +0.067 | orig 0.996 pruned 0.988 | pruned% h1= 81.3 (avg= 81.3)
  [λ=0.05 seed=0] step 1100 ep5 | loss +0.048 | orig 1.000 pruned 0.996 | pruned% h1= 81.3 (avg= 81.3)
  [λ=0.05 seed=0] step 1200 ep6 | loss +0.054 | orig 0.996 pruned 0.984 | pruned% h1= 81.5 (avg= 81.5)
  [λ=0.05 seed=0] step 1300 ep6 | loss +0.045 | orig 1.000 pruned 1.000 | pruned% h1= 81.5 (avg= 81.5)
  [λ=0.05 seed=0] step 1400 ep6 | loss +0.053 | orig 1.000 pruned 0.996 | pruned% h1= 81.7 (avg= 81.7)
  [λ=0.05 seed=0] step 1500 ep7 | loss +0.075 | orig 0.992 pruned 0.977 | pruned% h1= 81.8 (avg= 81.8)
  [λ=0.05 seed=0] step 1600 ep7 | loss +0.049 | orig 0.992 pruned 0.988 | pruned% h1= 81.9 (avg= 81.9)
  [λ=0.05 seed=0] step 1700 ep8 | loss +0.069 | orig 0.996 pruned 0.980 | pruned% h1= 82.1 (avg= 82.1)
  [λ=0.05 seed=0] step 1800 ep8 | loss +0.045 | orig 0.992 pruned 0.992 | pruned% h1= 82.5 (avg= 82.5)
  [λ=0.05 seed=0] step 1900 ep9 | loss +0.055 | orig 1.000 pruned 0.992 | pruned% h1= 82.5 (avg= 82.5)
  [λ=0.05 seed=0] step 2000 ep9 | loss +0.054 | orig 0.996 pruned 0.988 | pruned% h1= 82.6 (avg= 82.6)
  [λ=0.05 seed=0] step 2100 ep9 | loss +0.058 | orig 1.000 pruned 0.984 | pruned% h1= 82.7 (avg= 82.7)
  [λ=0.05 seed=0] step 2200 ep10 | loss +0.041 | orig 1.000 pruned 0.996 | pruned% h1= 82.7 (avg= 82.7)
  [λ=0.05 seed=0] step 2300 ep10 | loss +0.055 | orig 1.000 pruned 0.988 | pruned% h1= 82.8 (avg= 82.8)
  [λ=0.05 seed=0] step 2400 ep11 | loss +0.048 | orig 1.000 pruned 0.992 | pruned% h1= 82.8 (avg= 82.8)
  [λ=0.05 seed=0] step 2500 ep11 | loss +0.069 | orig 1.000 pruned 0.992 | pruned% h1= 83.0 (avg= 83.0)
  [λ=0.05 seed=0] step 2600 ep12 | loss +0.056 | orig 0.996 pruned 0.988 | pruned% h1= 83.1 (avg= 83.1)
  [λ=0.05 seed=0] step 2700 ep12 | loss +0.071 | orig 1.000 pruned 0.984 | pruned% h1= 83.1 (avg= 83.1)
  [λ=0.05 seed=0] step 2800 ep12 | loss +0.047 | orig 0.996 pruned 0.992 | pruned% h1= 83.1 (avg= 83.1)
  [λ=0.05 seed=0] step 2900 ep13 | loss +0.048 | orig 0.996 pruned 0.988 | pruned% h1= 83.2 (avg= 83.2)
  [λ=0.05 seed=0] step 3000 ep13 | loss +0.047 | orig 0.996 pruned 0.984 | pruned% h1= 83.2 (avg= 83.2)
  [λ=0.05 seed=0] step 3100 ep14 | loss +0.040 | orig 1.000 pruned 1.000 | pruned% h1= 83.3 (avg= 83.3)
  [λ=0.05 seed=0] step 3200 ep14 | loss +0.041 | orig 1.000 pruned 0.996 | pruned% h1= 83.3 (avg= 83.3)
  [λ=0.05 seed=0] step 3300 ep15 | loss +0.072 | orig 0.996 pruned 0.977 | pruned% h1= 83.3 (avg= 83.3)
  [λ=0.05 seed=0] step 3400 ep15 | loss +0.041 | orig 0.996 pruned 0.988 | pruned% h1= 83.4 (avg= 83.4)
  [λ=0.05 seed=0] step 3500 ep15 | loss +0.054 | orig 0.996 pruned 0.992 | pruned% h1= 83.4 (avg= 83.4)
  → [λ=0.05 seed=0] final keep 0.166  pruned 83.45%  | per-layer kept [339]/[2048]  | orig→pruned test acc 98.16→97.54%  | 86s

── λ=0.05 seed=1 ── pruner params: 415,746
  [λ=0.05 seed=1] step  100 ep1 | loss +0.069 | orig 1.000 pruned 0.984 | pruned% h1= 76.2 (avg= 76.2)
  [λ=0.05 seed=1] step  200 ep1 | loss +0.041 | orig 0.992 pruned 0.984 | pruned% h1= 76.8 (avg= 76.8)
  [λ=0.05 seed=1] step  300 ep2 | loss +0.051 | orig 0.996 pruned 0.988 | pruned% h1= 77.2 (avg= 77.2)
  [λ=0.05 seed=1] step  400 ep2 | loss +0.070 | orig 0.992 pruned 0.965 | pruned% h1= 78.6 (avg= 78.6)
  [λ=0.05 seed=1] step  500 ep3 | loss +0.050 | orig 1.000 pruned 0.992 | pruned% h1= 78.6 (avg= 78.6)
  [λ=0.05 seed=1] step  600 ep3 | loss +0.066 | orig 1.000 pruned 0.980 | pruned% h1= 78.7 (avg= 78.7)
  [λ=0.05 seed=1] step  700 ep3 | loss +0.040 | orig 1.000 pruned 0.992 | pruned% h1= 80.0 (avg= 80.0)
  [λ=0.05 seed=1] step  800 ep4 | loss +0.031 | orig 0.992 pruned 0.984 | pruned% h1= 79.9 (avg= 79.9)
  [λ=0.05 seed=1] step  900 ep4 | loss +0.038 | orig 1.000 pruned 0.992 | pruned% h1= 80.8 (avg= 80.8)
  [λ=0.05 seed=1] step 1000 ep5 | loss +0.049 | orig 0.996 pruned 0.996 | pruned% h1= 80.9 (avg= 80.9)
  [λ=0.05 seed=1] step 1100 ep5 | loss +0.040 | orig 0.996 pruned 0.996 | pruned% h1= 81.1 (avg= 81.1)
  [λ=0.05 seed=1] step 1200 ep6 | loss +0.044 | orig 0.996 pruned 0.996 | pruned% h1= 81.2 (avg= 81.2)
  [λ=0.05 seed=1] step 1300 ep6 | loss +0.023 | orig 0.988 pruned 1.000 | pruned% h1= 81.4 (avg= 81.4)
  [λ=0.05 seed=1] step 1400 ep6 | loss +0.054 | orig 1.000 pruned 0.992 | pruned% h1= 81.6 (avg= 81.6)
  [λ=0.05 seed=1] step 1500 ep7 | loss +0.047 | orig 0.996 pruned 0.988 | pruned% h1= 81.8 (avg= 81.8)
  [λ=0.05 seed=1] step 1600 ep7 | loss +0.053 | orig 0.996 pruned 0.992 | pruned% h1= 81.8 (avg= 81.8)
  [λ=0.05 seed=1] step 1700 ep8 | loss +0.047 | orig 0.996 pruned 0.977 | pruned% h1= 81.9 (avg= 81.9)
  [λ=0.05 seed=1] step 1800 ep8 | loss +0.060 | orig 0.996 pruned 0.980 | pruned% h1= 82.0 (avg= 82.0)
  [λ=0.05 seed=1] step 1900 ep9 | loss +0.065 | orig 1.000 pruned 0.984 | pruned% h1= 82.1 (avg= 82.1)
  [λ=0.05 seed=1] step 2000 ep9 | loss +0.067 | orig 0.996 pruned 0.980 | pruned% h1= 82.2 (avg= 82.2)
  [λ=0.05 seed=1] step 2100 ep9 | loss +0.038 | orig 0.988 pruned 0.988 | pruned% h1= 82.2 (avg= 82.2)
  [λ=0.05 seed=1] step 2200 ep10 | loss +0.047 | orig 0.996 pruned 0.992 | pruned% h1= 82.2 (avg= 82.2)
  [λ=0.05 seed=1] step 2300 ep10 | loss +0.057 | orig 0.988 pruned 0.980 | pruned% h1= 82.3 (avg= 82.3)
