lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,val_orig_ce,val_pruned_ce,val_delta,gap
0.4,0,3800,0.001,pre_decay,0.4434672477655113,55.65327522344887,4.024914186447859,23.401165008544922,False,1.3055723350863684,1.0500334930728934,0.255538842013475,1.2862396200837838,1.0951474030990251,0.19109221698475864,0.06444662502871634
0.4,0,4000,0.001,pre_decay,0.4541611750610173,54.58388249389827,-1.0693927295506,22.24745750427246,False,1.3055723350863684,1.0462213649981298,0.2593509700882386,1.2862396200837838,1.0889588695708923,0.1972807505128915,0.062070219575347085
0.4,0,4200,0.001,pre_decay,0.452517484780401,54.7482515219599,0.16436902806162834,17.4236923456192,False,1.3055723350863684,1.0454434740169067,0.26012886106946165,1.2862396200837838,1.0849382836794594,0.20130133640432435,0.0588275246651373
0.4,0,4400,0.001,pre_decay,0.4691304028965533,53.08695971034467,-1.6612918116152287,28.070494532585144,False,1.3055723350863684,1.0223880402904306,0.28318429479593776,1.2862396200837838,1.0687807572782504,0.2174588628055334,0.06572543199040437
0.4,0,4600,0.001,pre_decay,0.46878690272569656,53.121309727430344,0.034350017085671425,18.132269382476807,False,1.3055723350863684,1.036817034270564,0.26875530081580434,1.2862396200837838,1.0728787387349001,0.21336088134888365,0.0553944194669207
0.4,0,4800,0.001,pre_decay,0.44243107084184885,55.756892915815115,2.6355831883847713,23.891711235046387,False,1.3055723350863684,1.0355944803876136,0.2699778546987548,1.2862396200837838,1.093721210238166,0.19251840984561785,0.07745944485313694
0.4,0,5000,0.001,pre_decay,0.4466070104390383,55.33929895609617,-0.41759395971894264,19.28597092628479,False,1.3055723350863684,1.0291900323467909,0.27638230273957753,1.2862396200837838,1.0902414977967647,0.19599812228701907,0.08038418045255846
0.4,0,5200,0.001,pre_decay,0.44539198791608214,55.460801208391786,0.12150225229561329,18.11409890651703,False,1.3055723350863684,1.0504489011379783,0.2551234339483901,1.2862396200837838,1.080172958411566,0.20606666167221777,0.049056772276172333
0.4,0,5400,0.001,pre_decay,0.4552541302982718,54.47458697017282,-0.9862142382189631,19.894617795944214,False,1.3055723350863684,1.0414305373063353,0.2641417977800331,1.2862396200837838,1.0992640010421606,0.1869756190416232,0.07716617873840992
0.4,0,5600,0.001,pre_decay,0.47081383084878325,52.918616915121675,-1.555970055051148,18.48655343055725,False,1.3055723350863684,1.0257578318508145,0.2798145032355539,1.2862396200837838,1.0859521221525932,0.2002874979311906,0.0795270053043633
0.4,0,5800,0.001,pre_decay,0.46215252159163356,53.784747840836644,0.8661309257149696,23.07412624359131,False,1.3055723350863684,1.0249583002815024,0.280614034804866,1.2862396200837838,1.0780417702593847,0.20819784982439904,0.07241618498046698
0.4,0,6000,0.001,pre_decay,0.46673441934399307,53.32655806560069,-0.45818977523595095,16.66969060897827,False,1.3055723350863684,1.0150715688059215,0.29050076628044685,1.2862396200837838,1.0724209103252431,0.21381870975854067,0.07668205652190618
0.4,0,6200,0.001,pre_decay,0.44375681411474943,55.62431858852506,2.2977605229243636,17.932415008544922,False,1.3055723350863684,1.0229539088456028,0.2826184262407656,1.2862396200837838,1.0855796876049153,0.20065993247886849,0.08195849376189712
0.4,0,6400,0.001,pre_decay,0.45784315885975957,54.21568411402404,-1.4086344745010138,27.99782156944275,False,1.3055723350863684,1.0176891985275571,0.28788313655881126,1.2862396200837838,1.0774951792708822,0.20874444081290155,0.0791386957459097
0.4,0,6600,0.001,pre_decay,0.4518418391235173,54.81581608764827,0.6001319736242294,25.099924206733704,False,1.3055723350863684,1.022850290969063,0.2827220441173053,1.2862396200837838,1.0727009117417907,0.21353870834199307,0.06918333577531222
0.4,0,6800,0.001,pre_decay,0.4438646878115833,55.61353121884167,0.7977151311933994,21.139171719551086,False,1.3055723350863684,1.0138259746593992,0.2917463604269692,1.2862396200837838,1.0837515954907353,0.2024880245930485,0.08925833583392073
0.4,0,7000,0.001,pre_decay,0.45634992280974984,54.365007719025016,-1.2485234998166561,23.2194721698761,False,1.3055723350863684,1.0057327983348028,0.2998395367515656,1.2862396200837838,1.0554100698900075,0.23082955019377627,0.06900998655778934
0.4,0,7200,0.001,pre_decay,0.46512763015925884,53.487236984074116,-0.8777707349509001,14.007997512817383,False,1.3055723350863684,1.0093305027149768,0.29624183237139157,1.2862396200837838,1.0492471433237403,0.23699247676004354,0.05924935561134803
0.4,0,7400,0.001,pre_decay,0.41383539186790586,58.616460813209414,5.129223829135299,31.159159541130066,False,1.3055723350863684,1.0221272039343816,0.2834451311519868,1.2862396200837838,1.1031864321157683,0.1830531879680155,0.10039194318397127
0.4,0,7600,0.001,pre_decay,0.43123466754332185,56.876533245667815,-1.7399275675415993,20.02180516719818,False,1.3055723350863684,1.0119214798682534,0.29365085521811496,1.2862396200837838,1.0823185595670717,0.2039210605167121,0.08972979470140285
0.4,0,7800,0.001,pre_decay,0.4338606018573046,56.61393981426954,-0.2625934313982725,17.487281560897827,False,1.3055723350863684,1.0200552653661388,0.2855170697202296,1.2862396200837838,1.0902102930155548,0.19602932706822895,0.08948774265200066
0.4,0,8000,0.001,pre_decay,0.42547465208917856,57.452534791082144,0.8385949768126011,18.813592195510864,False,1.3055723350863684,1.018989363413912,0.2865829716724564,1.2862396200837838,1.0877843665691964,0.19845525351458737,0.08812771815786902
0.4,0,8200,0.001,pre_decay,0.42834472144022584,57.165527855977416,-0.28700693510472775,13.581031560897827,False,1.3055723350863684,1.0173157709669396,0.2882565641194288,1.2862396200837838,1.076848626299001,0.20939099378478288,0.07886557033464592
0.4,0,8400,0.001,pre_decay,0.43045966047793627,56.95403395220637,-0.21149390377104282,20.18532156944275,False,1.3055723350863684,1.0192141817102645,0.28635815337610393,1.2862396200837838,1.0806127648400852,0.20562685524369861,0.08073129813240532
0.4,0,8600,0.001,pre_decay,0.4288472016341984,57.11527983658016,0.16124588437378407,15.552324056625366,False,1.3055723350863684,1.0122160805255316,0.2933562545608368,1.2862396200837838,1.085775095488569,0.2004645245952148,0.092891729965622
0.4,0,8800,0.001,pre_decay,0.4216450471431017,57.83549528568983,0.7202154491096735,21.90225124359131,False,1.3055723350863684,1.006017728165668,0.29955460692070046,1.2862396200837838,1.0899580100646842,0.1962816100190996,0.10327299690160086
0.4,0,9000,0.001,pre_decay,0.44949980173259974,55.05001982674003,-2.7854754589498043,32.19476938247681,False,1.3055723350863684,1.0006871372733337,0.3048851978130347,1.2862396200837838,1.078719449393208,0.20752017069057582,0.09736502712245887
0.4,0,9200,0.001,pre_decay,0.43486271519213915,56.513728480786085,1.4637086540460587,22.738009691238403,False,1.3055723350863684,1.0023699382244562,0.3032023968619122,1.2862396200837838,1.0874519707464134,0.19878764933737036,0.10441474752454183
0.4,0,9400,0.001,pre_decay,0.4457752271555364,55.42247728444636,-1.0912511963397264,17.34192967414856,False,1.3055723350863684,0.999626647385858,0.30594568770051034,1.2862396200837838,1.0695282322923836,0.2167113877914002,0.08923429990911014
0.4,0,9600,0.001,pre_decay,0.4314958406612277,56.85041593387723,1.427938649430871,15.615910291671753,False,1.3055723350863684,1.0017716548180833,0.3038006802682851,1.2862396200837838,1.0853668286538978,0.200872791429886,0.1029278888383991
0.4,0,9800,0.001,pre_decay,0.4211283805780113,57.88716194219887,1.0367460083216429,17.096656560897827,False,1.3055723350863684,1.0036906288374337,0.30188170624893473,1.2862396200837838,1.0859964337680796,0.20024318631570415,0.10163851993323059
0.4,0,10000,0.001,pre_decay,0.415129906963557,58.4870093036443,0.5998473614454269,22.39280343055725,False,1.3055723350863684,1.0081096705880292,0.29746266449833914,1.2862396200837838,1.0903322067847518,0.19590741329903194,0.1015552511993072
0.4,0,10200,0.001,pre_decay,0.4395013842731714,56.04986157268286,-2.437147730961442,25.0,False,1.3055723350863684,0.9929183524274704,0.312653982658898,1.2862396200837838,1.0764576340236152,0.20978198606016862,0.10287199659872936
0.4,0,10400,0.001,pre_decay,0.43575126910582185,56.424873089417815,0.3750115167349577,22.856101393699646,False,1.3055723350863684,0.9955895262484395,0.30998280883792884,1.2862396200837838,1.0860876069515712,0.20015201313221254,0.1098307957057163
0.4,0,10600,0.001,pre_decay,0.42720634769648314,57.27936523035169,0.8544921409338713,18.33212375640869,False,1.3055723350863684,0.9896000916612283,0.3159722434251401,1.2862396200837838,1.0790560493712107,0.2071835707125731,0.10878867271256698
0.4,0,10800,0.001,pre_decay,0.4245718992315233,57.54281007684767,0.263444846495986,21.956756711006165,False,1.3055723350863684,0.9902206507530819,0.31535168433328653,1.2862396200837838,1.0858848980551188,0.200354722028665,0.11499696230462153
0.4,0,11000,0.001,pre_decay,0.42308151070028543,57.69184892997146,0.14903885312378407,26.081034541130066,False,1.3055723350863684,1.0157164894846853,0.2898558456016831,1.2862396200837838,1.0902030375173453,0.19603658256643852,0.09381926303524457
0.4,0,11200,0.001,pre_decay,0.4043195843696594,59.56804156303406,1.876192633062601,24.118825793266296,False,1.3055723350863684,0.9956685309538053,0.30990380413256313,1.2862396200837838,1.0906707071127084,0.19556891297107537,0.11433489116148776
0.4,0,11400,0.001,pre_decay,0.429264513310045,57.0735486689955,-2.494492894038558,22.837933897972107,False,1.3055723350863684,0.9895380431063291,0.3160342919800393,1.2862396200837838,1.0853386934655451,0.20090092661823866,0.11513336536180063
0.4,0,11600,0.001,pre_decay,0.39006858598440886,60.993141401559114,3.919592732563615,24.32776391506195,False,1.3055723350863684,1.0184901715434787,0.28708216354288973,1.2862396200837838,1.10016941765836,0.18607020242542371,0.10101196111746602
0.4,0,11800,0.001,pre_decay,0.4140397906303406,58.59602093696594,-2.397120464593172,16.51526391506195,False,1.3055723350863684,0.9965835635507138,0.3089887715356546,1.2862396200837838,1.0755426123576068,0.21069700772617694,0.09829176380947768
0.4,0,12000,0.001,pre_decay,0.4047993500716984,59.52006499283016,0.9240440558642149,14.280521869659424,False,1.3055723350863684,1.016025201285917,0.2895471338004514,1.2862396200837838,1.0964735773150138,0.18976604276876996,0.09978109103168142
