lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,val_orig_ce,val_pruned_ce,val_delta,gap
0.1,0,200,0.001,pre_decay,0.9752679858356714,2.4732014164328575,0.0,0.0,False,1.3055723350863684,1.064743009970196,0.2408293251161724,1.2862396200837838,1.054988123406982,0.23125149667680178,0.009577828439370606
0.1,0,400,0.001,pre_decay,0.9501924701035023,4.980752989649773,2.507551573216915,11.746007204055786,False,1.3055723350863684,1.0454724306344725,0.2600999044518959,1.2862396200837838,1.0393252182943082,0.24691440178947555,0.013185502662420356
0.1,0,600,0.001,pre_decay,0.9323872365057468,6.761276349425316,1.7805233597755432,16.188228130340576,False,1.3055723350863684,1.041020755602,0.26455157948436847,1.2862396200837838,1.0407136596658182,0.2455259604179656,0.019025619066402877
0.1,0,800,0.001,pre_decay,0.9135344680398703,8.646553196012974,1.885276846587658,21.002906560897827,False,1.3055723350863684,1.029796307824223,0.27577602726214545,1.2862396200837838,1.035077148541507,0.2511624715422769,0.024613555719868563
0.1,0,1000,0.001,pre_decay,0.9081974513828754,9.180254861712456,0.533701665699482,15.76126217842102,False,1.3055723350863684,1.0163923205033234,0.289180014583045,1.2862396200837838,1.0310298992005142,0.25520972088326954,0.033970293699775445
0.1,0,1200,0.001,pre_decay,0.9000471197068691,9.995288029313087,0.8150331676006317,11.582481861114502,False,1.3055723350863684,1.001976163402967,0.3035961716834015,1.2862396200837838,1.0179406889420275,0.2682989311417563,0.03529724054164518
0.1,0,1400,0.001,pre_decay,0.9143776055425406,8.562239445745945,-1.4330485835671425,12.381899356842041,False,1.3055723350863684,1.0053878868853536,0.30018444820101475,1.2862396200837838,1.0161087780518814,0.2701308420319024,0.030053606169112346
0.1,0,1600,0.001,pre_decay,0.8863951154053211,11.360488459467888,2.798249013721943,34.75654125213623,False,1.3055723350863684,1.0042202214160598,0.30135211367030856,1.2862396200837838,1.0203250381359787,0.26591458194780504,0.035437531722503524
0.1,0,1800,0.001,pre_decay,0.8624267559498549,13.757324405014515,2.396835945546627,19.785606861114502,False,1.3055723350863684,0.9998467605494373,0.30572557453693106,1.2862396200837838,1.0153169731144587,0.2709226469693251,0.034802927567605946
0.1,0,2000,0.001,pre_decay,0.8797238320112228,12.027616798877716,-1.7297076061367989,17.523616552352905,False,1.3055723350863684,1.001197534414398,0.3043748006719704,1.2862396200837838,1.0157678223694464,0.2704717977143374,0.033903002957633044
0.1,0,2200,0.001,pre_decay,0.8448770195245743,15.512298047542572,3.484681248664856,27.498185634613037,False,1.3055723350863684,0.9910343110713701,0.3145380240149983,1.2862396200837838,1.0149910668053115,0.2712485532784723,0.043289470736526
0.1,0,2400,0.001,pre_decay,0.8431282881647348,15.687171183526516,0.17487313598394394,24.136990308761597,False,1.3055723350863684,0.9987958301567343,0.30677650492963404,1.2862396200837838,1.020406971209064,0.2658326488747198,0.04094385605491424
0.1,0,2600,0.001,pre_decay,0.8476420529186726,15.235794708132744,-0.4513764753937721,19.02253031730652,False,1.3055723350863684,0.989512406743848,0.3160599283425204,1.2862396200837838,1.012722894711591,0.27351672537219285,0.04254320297032754
0.1,0,2800,0.001,pre_decay,0.8351653311401606,16.483466885983944,1.2476721778512,18.768173456192017,False,1.3055723350863684,0.9875839283079856,0.3179884067783828,1.2862396200837838,1.0148093785690853,0.2714302415146985,0.04655816526368428
0.1,0,3000,0.001,pre_decay,0.8221974894404411,17.780251055955887,1.296784169971943,32.085758447647095,False,1.3055723350863684,0.9871546384647581,0.31841769662161024,1.2862396200837838,1.0120701794490843,0.2741694406346995,0.044248255986910734
0.1,0,3200,0.001,pre_decay,0.8381347712129354,16.186522878706455,-1.5937281772494316,25.00908374786377,False,1.3055723350863684,0.9862546296440019,0.3193177054423665,1.2862396200837838,1.0040129979559644,0.28222662212781935,0.037091083314547135
0.1,0,3400,0.001,pre_decay,0.8276452329009771,17.235476709902287,1.0489538311958313,17.351019382476807,False,1.3055723350863684,0.9792563140109405,0.3263160210754279,1.2862396200837838,1.0038988059430063,0.2823408141407775,0.0439752069346504
0.1,0,3600,0.001,pre_decay,0.8141436893492937,18.58563106507063,1.3501543551683426,14.861923456192017,False,1.3055723350863684,0.9779544137132651,0.3276179213731033,1.2862396200837838,1.0050854399614906,0.2811541801222932,0.0464637412508101
0.1,0,3800,0.001,pre_decay,0.7617272716015577,23.827272839844227,5.241641774773598,26.907706260681152,False,1.3055723350863684,0.9795443823016355,0.32602795278473284,1.2862396200837838,1.026772701814423,0.25946691826936075,0.0665610345153721
0.1,0,4000,0.001,pre_decay,0.7424458302557468,25.755416974425316,1.928144134581089,26.081031560897827,False,1.3055723350863684,0.9790888321077619,0.3264835029786065,1.2862396200837838,1.0224760186222626,0.2637636014615212,0.06271990151708529
0.1,0,4200,0.001,pre_decay,0.7499687671661377,25.00312328338623,-0.7522936910390854,28.27034592628479,False,1.3055723350863684,0.9749940719622772,0.3305782631240912,1.2862396200837838,1.0244670385961214,0.26177258148766236,0.06880568163642886
0.1,0,4400,0.001,pre_decay,0.7692672293633223,23.073277063667774,-1.9298462197184563,34.1569721698761,False,1.3055723350863684,0.9694666891212923,0.3361056459650761,1.2862396200837838,1.0233821648739359,0.26285745520984793,0.07324819075522815
0.1,0,4600,0.001,pre_decay,0.7430618591606617,25.69381408393383,2.620537020266056,20.603197813034058,False,1.3055723350863684,0.9734982970793259,0.3320740380070425,1.2862396200837838,1.0108084439721485,0.27543117611163526,0.05664286189540724
